8 400424960
16 400424960
32 550371328
64 675414016
128 787873792
256 894173184
512 997195776
1024 1098776576
2048 1199570944
4096 1299578880
8192 1349779456
16384 1374814208
32768 1387397120
65536 1393688576
131072 1396834304
262144 1396834304
524288 1396834304
1048576 1396834304
2097152 1396834304
4194304 1396834304
8388608 1396834304
16777216 1396834304
33554432 1396834304
67108864 1396834304
